attorney,take,facebook,google,other,referal,website,surgery,sex,days_passed
Atticus Finch,0,0,0,0,0,0,1,female,862
Daniel Kafee,1,1,0,0,0,0,1,male,638
Patty Hewes,0,0,0,1,0,0,1,male,573
Perry Mason,0,0,0,0,0,1,1,,789
Daniel Kafee,1,1,0,0,0,0,1,male,476
Rachel Zane,0,0,0,1,0,0,0,female,450
Ally McBeal,1,0,0,1,0,0,1,male,146
JoAnee Galloway,1,0,0,1,0,0,0,female,118
,0,0,0,0,0,0,0,female,1023
Rachel Zane,1,0,1,0,0,0,1,female,143
Atticus Finch,0,0,0,1,0,0,1,male,498
Daniel Kafee,1,1,0,0,0,0,1,female,30
Atticus Finch,0,0,0,0,0,1,0,female,995
Patty Hewes,0,1,0,0,0,0,0,female,232
Rachel Zane,0,0,0,0,0,0,0,male,669
Perry Mason,1,1,0,0,0,0,1,male,651
Perry Mason,1,0,0,0,0,0,0,female,516
Ally McBeal,0,0,0,0,1,0,0,female,672
Daniel Kafee,0,0,0,1,0,0,1,female,1699
Patty Hewes,0,0,0,0,1,0,0,male,1350
,0,0,0,0,0,0,1,male,1183
JoAnee Galloway,0,0,0,0,0,1,1,male,664
Daniel Kafee,0,0,0,0,1,0,0,male,1246
Perry Mason,0,0,0,1,0,0,0,female,1146
Rusty Sabich,1,0,0,1,0,0,0,male,80
Atticus Finch,1,0,0,0,0,0,0,male,290
,0,0,0,1,0,0,1,male,1055
Perry Mason,1,0,0,0,0,1,0,male,399
Daniel Kafee,1,0,0,0,0,1,0,male,688
Rachel Zane,0,0,1,0,0,0,0,male,61
JoAnee Galloway,1,0,0,0,0,0,1,female,374
Patty Hewes,1,0,1,0,0,0,1,male,574
Perry Mason,0,0,1,0,0,0,0,male,1624
Ally McBeal,0,0,1,0,0,0,1,female,578
Daniel Kafee,0,0,0,1,0,0,1,male,1273
Rusty Sabich,0,0,0,1,0,0,1,male,2050
Atticus Finch,0,1,0,0,0,0,0,female,745
Patty Hewes,0,0,0,0,0,1,0,female,2187
Atticus Finch,0,0,0,1,0,0,0,male,2604
Daniel Kafee,1,0,0,0,0,0,1,male,553
Patty Hewes,1,0,1,0,0,0,0,,67
Atticus Finch,0,0,1,0,0,0,0,female,1312
Ally McBeal,1,0,1,0,0,0,0,male,67
Patty Hewes,1,0,0,0,0,1,1,male,164
Rusty Sabich,0,0,0,0,1,0,0,female,909
Atticus Finch,0,0,0,1,0,0,0,male,244
,0,0,0,1,0,0,1,,1242
Daniel Kafee,0,0,0,0,0,1,0,female,393
,0,0,1,0,0,0,1,female,1552
Patty Hewes,0,1,0,0,0,0,0,female,908
Atticus Finch,0,0,0,0,0,1,1,female,579
Rusty Sabich,0,1,0,0,0,0,0,female,328
Ally McBeal,0,0,0,0,0,1,1,female,398
Rusty Sabich,0,0,0,0,0,0,1,female,682
Atticus Finch,0,0,0,1,0,0,0,male,639
Daniel Kafee,1,0,0,0,1,0,1,male,658
Rachel Zane,0,1,0,0,0,0,0,male,1315
JoAnee Galloway,1,0,0,0,0,1,1,male,225
Patty Hewes,1,0,0,0,0,0,0,male,2
JoAnee Galloway,1,0,0,0,1,0,0,male,568
Daniel Kafee,0,0,1,0,0,0,0,female,1064
Daniel Kafee,0,0,1,0,0,0,1,male,758
Rachel Zane,0,0,0,0,1,0,0,male,1212
,0,1,0,0,0,0,0,female,1850
Daniel Kafee,0,0,0,0,0,1,1,female,334
Patty Hewes,1,0,0,1,0,0,0,female,78
Daniel Kafee,1,0,0,0,1,0,1,male,308
Rachel Zane,0,0,0,0,1,0,1,female,1070
Patty Hewes,0,0,0,0,0,1,1,female,842
JoAnee Galloway,0,0,0,0,0,0,1,male,2799
Ally McBeal,0,0,0,0,1,0,1,male,1070
Atticus Finch,1,0,0,0,0,0,1,male,2800
Atticus Finch,0,0,0,0,0,1,1,male,87
Patty Hewes,0,1,0,0,0,0,0,male,787
,1,0,0,0,1,0,1,female,638
Perry Mason,0,0,0,1,0,0,1,female,1348
Rusty Sabich,1,0,0,0,1,0,0,female,317
Ally McBeal,1,0,0,0,1,0,0,male,241
Rusty Sabich,1,0,0,0,0,0,1,male,343
Rachel Zane,0,0,0,0,0,0,1,female,1840
Patty Hewes,1,0,0,0,1,0,1,female,465
JoAnee Galloway,0,1,0,0,0,0,0,female,926
Patty Hewes,1,1,0,0,0,0,1,male,401
Perry Mason,0,0,0,0,0,0,1,female,1367
Patty Hewes,1,0,0,0,1,0,0,male,18
Perry Mason,1,0,0,0,1,0,1,female,680
Ally McBeal,0,0,0,0,0,1,0,female,34
Rusty Sabich,1,0,1,0,0,0,1,male,500
Rachel Zane,0,0,0,0,1,0,1,female,1249
Atticus Finch,0,0,0,0,1,0,1,male,1152
JoAnee Galloway,0,0,0,0,0,1,0,female,1420
Patty Hewes,0,0,1,0,0,0,0,male,902
Atticus Finch,1,1,0,0,0,0,1,female,102
Daniel Kafee,1,0,0,0,1,0,1,female,404
,0,0,1,0,0,0,1,female,992
Perry Mason,0,0,0,1,0,0,0,male,1764
Perry Mason,0,0,0,1,0,0,0,female,838
Ally McBeal,0,1,0,0,0,0,0,male,394
Ally McBeal,0,0,0,1,0,0,1,female,877
Rachel Zane,1,1,0,0,0,0,1,male,160
,0,0,0,1,0,0,1,female,756
,1,0,0,0,0,0,1,male,158
Rachel Zane,0,0,0,0,0,1,0,,971
JoAnee Galloway,0,0,0,0,0,0,1,male,1789
Ally McBeal,0,0,1,0,0,0,1,female,1142
Daniel Kafee,0,1,0,0,0,0,0,male,720
Patty Hewes,0,0,0,0,0,1,0,male,226
Rachel Zane,1,0,0,0,1,0,0,female,77
Daniel Kafee,0,0,0,0,0,1,1,male,1209
Rusty Sabich,0,0,0,0,0,0,0,female,823
Rachel Zane,1,0,0,1,0,0,0,female,2827
Patty Hewes,0,0,0,0,0,0,0,female,955
Daniel Kafee,1,0,0,0,0,0,1,female,352
Rusty Sabich,0,0,0,1,0,0,0,male,1099
Rachel Zane,1,0,1,0,0,0,1,female,138
JoAnee Galloway,0,0,0,1,0,0,0,male,719
Daniel Kafee,1,0,0,0,1,0,1,female,414
Daniel Kafee,0,1,0,0,0,0,1,male,1384
Rachel Zane,1,1,0,0,0,0,1,female,589
Patty Hewes,0,1,0,0,0,0,0,female,1417
Patty Hewes,0,0,0,1,0,0,1,male,756
Daniel Kafee,0,1,0,0,0,0,1,female,1311
Patty Hewes,1,0,0,1,0,0,1,female,285
JoAnee Galloway,1,1,0,0,0,0,0,female,2831
Patty Hewes,0,1,0,0,0,0,0,female,542
Rachel Zane,0,0,0,0,0,0,1,male,2832
JoAnee Galloway,0,0,1,0,0,0,1,female,864
Rachel Zane,1,0,0,1,0,0,0,male,162
JoAnee Galloway,0,0,1,0,0,0,0,male,751
Patty Hewes,0,0,0,0,0,1,1,female,358
,0,0,1,0,0,0,0,female,597
Patty Hewes,0,0,0,1,0,0,1,male,629
,0,0,0,0,0,0,0,female,22
Ally McBeal,1,0,0,0,0,0,0,female,40
JoAnee Galloway,1,0,0,1,0,0,1,female,215
Rachel Zane,1,0,0,1,0,0,0,female,272
Daniel Kafee,0,0,0,0,0,0,0,male,1050
Daniel Kafee,1,1,0,0,0,0,1,male,387
Patty Hewes,1,0,0,0,1,0,1,male,79
Daniel Kafee,0,0,1,0,0,0,1,female,1132
Ally McBeal,1,0,1,0,0,0,0,female,255
Ally McBeal,0,0,0,0,0,1,0,male,1574
Patty Hewes,0,0,1,0,0,0,0,male,722
Daniel Kafee,0,1,0,0,0,0,1,female,347
Daniel Kafee,0,0,0,0,0,1,1,female,922
Rusty Sabich,0,0,0,0,0,1,1,female,725
Rusty Sabich,0,0,0,0,0,0,1,female,1110
,0,0,0,0,0,1,1,female,692
Rusty Sabich,1,0,0,0,1,0,0,male,545
Patty Hewes,1,0,0,1,0,0,1,male,112
Perry Mason,0,0,0,0,0,0,0,male,356
Rusty Sabich,0,0,0,0,1,0,0,female,802
Daniel Kafee,1,0,1,0,0,0,0,male,281
Atticus Finch,0,0,0,0,0,0,1,male,748
Atticus Finch,0,0,0,1,0,0,1,male,1514
Ally McBeal,1,0,0,0,1,0,0,male,157
Perry Mason,1,0,0,0,0,0,1,female,426
Patty Hewes,0,1,0,0,0,0,0,male,966
Ally McBeal,1,0,0,0,1,0,0,male,678
Atticus Finch,0,0,0,0,0,0,0,male,156
Atticus Finch,0,1,0,0,0,0,0,male,118
Atticus Finch,1,0,0,0,1,0,0,male,184
Rusty Sabich,0,0,0,0,1,0,0,female,1124
JoAnee Galloway,0,0,0,0,1,0,0,female,755
Rachel Zane,0,0,1,0,0,0,1,male,965
JoAnee Galloway,1,0,0,0,0,1,0,female,462
Atticus Finch,0,1,0,0,0,0,1,male,264
Patty Hewes,0,1,0,0,0,0,0,male,869
,0,0,0,0,0,0,1,male,870
Ally McBeal,0,1,0,0,0,0,1,female,1005
Rusty Sabich,1,1,0,0,0,0,1,female,161
Patty Hewes,1,0,0,1,0,0,1,female,532
Atticus Finch,0,0,0,0,1,0,0,male,1027
Daniel Kafee,0,0,0,0,0,0,1,male,727
Daniel Kafee,0,1,0,0,0,0,1,female,287
,0,0,0,0,0,1,0,male,561
Ally McBeal,0,1,0,0,0,0,1,male,960
Ally McBeal,0,0,1,0,0,0,0,female,232
Patty Hewes,1,0,0,1,0,0,1,male,431
JoAnee Galloway,1,0,0,0,0,0,0,male,2858
Rachel Zane,0,0,0,1,0,0,1,female,536
,1,0,0,0,0,0,0,male,260
Rachel Zane,1,0,0,1,0,0,1,female,525
Perry Mason,0,0,0,0,0,0,0,male,1397
Ally McBeal,0,0,0,0,1,0,1,female,1600
Ally McBeal,0,0,0,0,0,0,0,male,1622
JoAnee Galloway,0,0,1,0,0,0,0,female,1998
Patty Hewes,0,0,0,0,0,0,1,male,959
Rachel Zane,0,0,1,0,0,0,0,male,69
Patty Hewes,0,0,0,0,0,0,0,male,4
Patty Hewes,1,1,0,0,0,0,0,male,48
Rusty Sabich,0,0,0,0,1,0,0,female,1111
Rachel Zane,0,0,0,1,0,0,1,male,1211
Rusty Sabich,0,1,0,0,0,0,1,female,1409
Atticus Finch,1,0,0,1,0,0,0,female,378
JoAnee Galloway,1,0,1,0,0,0,1,female,520
Patty Hewes,0,0,1,0,0,0,0,female,1216
Rusty Sabich,0,1,0,0,0,0,1,male,392
Perry Mason,1,0,0,0,1,0,1,female,479
,1,0,0,1,0,0,1,male,277
Rachel Zane,0,1,0,0,0,0,1,male,1
Atticus Finch,0,0,0,1,0,0,1,female,1861
JoAnee Galloway,1,0,0,0,1,0,1,female,551
Rusty Sabich,0,0,1,0,0,0,0,male,818
Atticus Finch,0,1,0,0,0,0,0,female,2871
Patty Hewes,0,0,0,0,1,0,0,male,986
Atticus Finch,1,0,0,0,1,0,1,male,494
Rusty Sabich,0,0,0,0,0,1,0,male,207
Atticus Finch,1,0,1,0,0,0,1,female,57
Daniel Kafee,1,0,0,0,0,0,0,female,213
Rachel Zane,0,0,0,0,0,0,1,male,48
Atticus Finch,0,0,1,0,0,0,1,male,635
Atticus Finch,1,0,1,0,0,0,0,male,571
Rusty Sabich,0,0,0,0,0,1,0,male,264
JoAnee Galloway,0,1,0,0,0,0,1,female,384
Daniel Kafee,0,0,0,0,0,1,0,female,1835
Ally McBeal,0,0,0,0,0,1,1,male,897
Rachel Zane,1,0,0,0,1,0,0,male,293
Rusty Sabich,0,1,0,0,0,0,1,male,265
Atticus Finch,0,0,0,1,0,0,0,female,1277
Perry Mason,0,0,0,1,0,0,1,female,305
Perry Mason,0,0,0,0,1,0,0,male,1134
,0,1,0,0,0,0,1,female,1351
Ally McBeal,0,0,1,0,0,0,1,male,1046
Ally McBeal,0,0,0,0,0,1,1,male,1534
Rachel Zane,0,0,0,1,0,0,1,male,264
Daniel Kafee,0,0,0,0,0,0,0,male,518
Daniel Kafee,0,1,0,0,0,0,1,male,205
Rachel Zane,0,0,0,0,0,0,1,male,1126
Atticus Finch,1,1,0,0,0,0,1,female,131
Daniel Kafee,0,0,1,0,0,0,1,female,358
Rusty Sabich,0,1,0,0,0,0,0,female,736
,0,0,0,0,0,1,0,male,2883
JoAnee Galloway,1,0,0,0,0,1,1,female,317
Rachel Zane,0,0,1,0,0,0,1,male,1268
JoAnee Galloway,1,0,0,1,0,0,0,male,207
JoAnee Galloway,0,0,0,0,0,1,0,female,1369
Daniel Kafee,0,0,0,0,0,0,1,,1273
Daniel Kafee,0,0,0,0,0,1,1,male,112
Perry Mason,1,0,0,1,0,0,1,male,37
Perry Mason,0,1,0,0,0,0,0,female,2004
JoAnee Galloway,1,0,0,0,0,0,0,female,514
Daniel Kafee,0,0,0,0,1,0,1,male,2018
Perry Mason,0,0,1,0,0,0,1,female,931
Daniel Kafee,0,0,0,0,1,0,1,female,1364
Rusty Sabich,1,0,0,0,0,0,0,female,139
Daniel Kafee,1,0,0,0,1,0,1,female,88
Rusty Sabich,0,0,0,0,1,0,0,female,23
JoAnee Galloway,0,0,0,0,0,1,0,female,998
Rachel Zane,1,0,0,1,0,0,1,female,250
Rusty Sabich,1,0,0,1,0,0,1,male,51
Perry Mason,0,0,0,1,0,0,0,female,243
Daniel Kafee,1,0,0,0,0,1,1,female,15
Patty Hewes,0,0,0,0,0,0,1,male,1048
Ally McBeal,1,0,0,0,0,1,1,female,446
Patty Hewes,0,0,0,0,1,0,1,female,715
JoAnee Galloway,0,0,1,0,0,0,1,female,1463
JoAnee Galloway,1,0,0,1,0,0,0,female,411
Perry Mason,0,0,0,0,0,1,1,female,1028
Atticus Finch,0,0,0,0,0,0,0,male,851
JoAnee Galloway,1,0,1,0,0,0,0,female,116
Rachel Zane,1,0,0,0,0,1,1,male,171
Rusty Sabich,0,0,0,0,0,0,0,male,1093
Daniel Kafee,1,0,0,0,1,0,0,male,78
Rusty Sabich,1,0,0,0,0,0,1,male,553
,0,0,0,0,0,1,0,female,617
Daniel Kafee,1,0,0,0,1,0,1,female,48
JoAnee Galloway,1,0,0,0,1,0,1,male,27
Rachel Zane,0,0,1,0,0,0,1,male,1990
Rachel Zane,1,0,0,1,0,0,1,female,361
JoAnee Galloway,1,0,0,0,1,0,1,female,525
Patty Hewes,1,0,0,0,0,1,0,female,74
Patty Hewes,1,0,0,0,1,0,0,male,612
Ally McBeal,0,1,0,0,0,0,1,female,138
Rusty Sabich,0,0,0,0,0,0,0,male,1741
Rachel Zane,0,0,0,0,1,0,1,female,750
Rusty Sabich,1,0,0,0,0,0,0,female,5
Perry Mason,1,0,0,1,0,0,1,female,600
Ally McBeal,0,1,0,0,0,0,0,male,415
Daniel Kafee,0,0,0,0,0,1,0,female,944
Patty Hewes,0,0,0,0,0,0,0,female,346
,1,0,0,0,0,1,0,male,424
Daniel Kafee,0,0,0,0,0,0,0,female,488
Rusty Sabich,0,0,0,1,0,0,1,female,186
Daniel Kafee,0,0,0,0,1,0,0,male,1303
JoAnee Galloway,0,0,0,0,1,0,0,male,1000
Rachel Zane,0,0,0,0,1,0,1,female,1188
Ally McBeal,0,0,0,0,0,0,1,male,936
Daniel Kafee,0,1,0,0,0,0,0,male,574
Atticus Finch,1,0,0,1,0,0,1,male,2552
Rusty Sabich,0,1,0,0,0,0,0,female,2064
Perry Mason,0,1,0,0,0,0,0,female,1497
Rachel Zane,1,0,0,0,1,0,0,male,353
JoAnee Galloway,1,0,0,0,1,0,1,female,55
Rachel Zane,0,0,0,0,0,0,1,female,678
JoAnee Galloway,0,1,0,0,0,0,1,female,892
JoAnee Galloway,0,0,0,1,0,0,1,female,828
Patty Hewes,0,0,0,1,0,0,1,female,1347
Patty Hewes,0,0,0,0,0,0,0,female,1625
Atticus Finch,0,0,0,0,0,1,0,male,1324
Patty Hewes,0,0,0,0,0,0,1,,599
JoAnee Galloway,1,0,0,0,0,1,0,female,203
Rachel Zane,1,0,0,0,1,0,0,male,464
Ally McBeal,0,0,0,0,0,1,0,female,1306
Daniel Kafee,0,0,0,0,1,0,1,male,2249
Atticus Finch,0,0,0,1,0,0,1,female,820
Ally McBeal,0,0,1,0,0,0,1,male,1822
Ally McBeal,0,0,0,0,0,0,1,female,941
Rachel Zane,0,0,1,0,0,0,1,,174
Atticus Finch,1,0,0,0,1,0,1,male,411
JoAnee Galloway,1,0,0,0,0,1,1,female,2
Perry Mason,1,1,0,0,0,0,0,male,282
,1,0,0,0,1,0,0,female,209
Daniel Kafee,0,0,0,1,0,0,1,female,503
Rusty Sabich,0,0,0,0,0,0,0,female,1459
Daniel Kafee,0,0,0,0,0,0,1,female,1616
JoAnee Galloway,0,0,0,0,0,0,1,male,577
Daniel Kafee,0,0,0,0,0,1,0,female,68
Atticus Finch,0,0,0,1,0,0,0,female,796
Rachel Zane,1,0,0,0,1,0,1,male,276
Ally McBeal,0,0,0,0,0,1,1,female,131
Ally McBeal,0,0,0,0,1,0,0,male,102
Daniel Kafee,1,0,0,1,0,0,1,female,335
Rusty Sabich,0,1,0,0,0,0,0,male,523
Rachel Zane,0,0,0,0,1,0,0,male,1189
Ally McBeal,0,0,0,0,0,1,0,female,1852
Ally McBeal,0,0,1,0,0,0,1,female,689
Rusty Sabich,0,0,1,0,0,0,0,male,1840
Perry Mason,0,0,0,0,0,0,1,male,103
Rusty Sabich,0,0,1,0,0,0,1,male,709
Perry Mason,1,0,0,0,0,0,1,male,541
Perry Mason,0,0,1,0,0,0,0,female,864
Rusty Sabich,1,0,0,0,0,0,1,female,2567
JoAnee Galloway,1,0,0,0,1,0,1,male,178
Daniel Kafee,1,0,0,0,0,1,1,male,455
Ally McBeal,0,0,0,0,1,0,1,female,1097
Daniel Kafee,0,0,0,0,1,0,1,male,465
,0,0,0,1,0,0,0,female,24
Atticus Finch,0,0,0,0,0,1,1,male,1009
JoAnee Galloway,1,0,1,0,0,0,1,male,557
Rusty Sabich,0,0,0,0,0,0,1,male,896
Atticus Finch,0,0,0,0,0,1,1,female,506
Daniel Kafee,0,1,0,0,0,0,0,female,484
Ally McBeal,1,0,1,0,0,0,1,male,156
Rachel Zane,0,0,0,0,0,1,0,female,1007
Daniel Kafee,0,0,0,0,0,1,1,male,587
Daniel Kafee,0,0,0,0,0,1,0,male,1024
JoAnee Galloway,0,1,0,0,0,0,1,female,1419
Atticus Finch,1,0,0,0,1,0,0,female,86
Patty Hewes,0,0,0,0,0,0,0,male,726
Patty Hewes,1,0,0,0,1,0,1,male,566
Perry Mason,1,0,0,1,0,0,0,male,202
Rachel Zane,1,0,1,0,0,0,1,male,590
Patty Hewes,1,1,0,0,0,0,1,male,50
Rusty Sabich,0,1,0,0,0,0,0,female,784
Ally McBeal,1,1,0,0,0,0,1,female,566
Ally McBeal,0,0,0,0,0,1,0,female,780
Patty Hewes,0,0,0,0,0,0,0,male,470
Atticus Finch,0,0,0,1,0,0,1,female,1314
Daniel Kafee,0,0,1,0,0,0,1,male,1275
Rachel Zane,0,1,0,0,0,0,0,female,202
Daniel Kafee,1,0,0,0,1,0,0,female,154
JoAnee Galloway,0,0,1,0,0,0,1,female,189
Rachel Zane,1,1,0,0,0,0,0,female,105
Rusty Sabich,0,0,1,0,0,0,1,male,1157
Atticus Finch,0,0,1,0,0,0,1,male,2124
Patty Hewes,1,0,0,0,0,1,1,male,414
Atticus Finch,0,0,0,0,0,0,0,female,523
Rusty Sabich,1,1,0,0,0,0,0,male,257
Atticus Finch,0,0,0,1,0,0,1,male,1270
Patty Hewes,1,0,1,0,0,0,0,female,552
Ally McBeal,1,0,1,0,0,0,1,male,66
Daniel Kafee,0,0,0,0,0,1,0,female,1062
Patty Hewes,0,0,0,1,0,0,1,male,946
Perry Mason,1,0,0,0,0,0,1,male,502
Patty Hewes,0,0,0,0,0,0,1,male,783
Perry Mason,1,0,0,0,1,0,1,male,656
Ally McBeal,1,0,1,0,0,0,0,female,431
Ally McBeal,1,0,1,0,0,0,1,female,231
Patty Hewes,0,0,1,0,0,0,1,,745
Atticus Finch,0,0,1,0,0,0,1,,730
Ally McBeal,0,1,0,0,0,0,1,male,221
Patty Hewes,0,0,0,0,0,1,0,female,378
Rachel Zane,0,0,1,0,0,0,0,male,94
Perry Mason,0,0,0,1,0,0,0,female,865
JoAnee Galloway,0,0,0,0,1,0,0,female,1633
Patty Hewes,0,0,0,0,0,0,0,female,1058
Daniel Kafee,0,1,0,0,0,0,1,female,933
JoAnee Galloway,1,1,0,0,0,0,0,female,490
JoAnee Galloway,1,1,0,0,0,0,1,female,564
JoAnee Galloway,0,0,1,0,0,0,1,female,640
Rusty Sabich,0,0,0,0,0,1,0,female,756
Ally McBeal,1,0,1,0,0,0,1,female,274
Daniel Kafee,1,0,0,0,0,0,1,male,314
Ally McBeal,1,0,0,0,0,1,0,male,397
Rusty Sabich,1,1,0,0,0,0,0,male,503
Atticus Finch,1,0,0,0,0,0,0,male,672
Atticus Finch,0,0,0,1,0,0,1,male,726
Atticus Finch,0,0,1,0,0,0,0,female,639
Ally McBeal,0,0,0,1,0,0,1,male,1790
Patty Hewes,0,0,0,0,0,0,1,female,976
Ally McBeal,1,1,0,0,0,0,0,female,664
JoAnee Galloway,0,0,1,0,0,0,0,male,447
Daniel Kafee,0,0,0,0,0,0,1,male,1079
Atticus Finch,0,1,0,0,0,0,0,male,1249
Patty Hewes,0,0,1,0,0,0,1,male,96
Ally McBeal,0,0,1,0,0,0,0,female,717
Rachel Zane,1,0,0,0,1,0,0,female,280
Perry Mason,0,0,1,0,0,0,0,male,1284
Rusty Sabich,0,0,0,0,0,1,0,male,1509
JoAnee Galloway,1,0,0,0,1,0,1,male,601
Perry Mason,1,0,0,1,0,0,0,male,74
Ally McBeal,0,0,0,1,0,0,1,male,30
Patty Hewes,0,1,0,0,0,0,0,male,720
,1,0,0,1,0,0,1,female,473
Patty Hewes,1,0,0,1,0,0,0,female,2610
Perry Mason,1,0,0,1,0,0,1,male,605
Patty Hewes,1,0,1,0,0,0,1,female,279
Rachel Zane,0,0,0,1,0,0,1,male,794
,0,0,0,0,0,0,0,female,704
Patty Hewes,0,0,0,0,0,1,1,male,1073
Atticus Finch,1,0,0,0,0,0,1,male,256
Rusty Sabich,1,0,0,0,1,0,1,female,649
Rusty Sabich,1,0,1,0,0,0,1,male,554
Ally McBeal,0,0,0,1,0,0,0,male,637
Rachel Zane,0,1,0,0,0,0,0,male,206
,0,0,0,0,0,0,0,male,79
Atticus Finch,1,0,0,0,0,0,1,male,535
Patty Hewes,0,0,0,0,0,1,1,male,701
,0,0,0,0,0,0,0,female,96
Perry Mason,1,0,0,1,0,0,0,female,282
Atticus Finch,0,0,1,0,0,0,0,female,708
Atticus Finch,0,0,0,0,1,0,1,male,1127
Daniel Kafee,1,0,0,0,0,0,1,female,129
Patty Hewes,1,0,1,0,0,0,0,female,242
Perry Mason,1,0,0,0,1,0,1,female,106
Rusty Sabich,0,0,0,0,1,0,0,female,1689
Ally McBeal,1,0,0,0,1,0,1,female,543
,1,0,0,0,0,0,1,male,87
JoAnee Galloway,0,0,1,0,0,0,0,female,269
Patty Hewes,0,0,0,1,0,0,1,female,713
Atticus Finch,0,1,0,0,0,0,0,male,1607
,0,0,0,0,0,0,1,female,129
Rachel Zane,0,0,0,0,0,0,0,male,187
JoAnee Galloway,0,0,0,0,1,0,0,female,437
Daniel Kafee,0,0,0,0,0,0,0,female,62
JoAnee Galloway,1,0,0,0,0,1,1,female,268
Atticus Finch,0,0,0,1,0,0,1,male,1773
,0,0,1,0,0,0,1,female,1519
Ally McBeal,0,0,1,0,0,0,1,female,1026
Patty Hewes,0,0,1,0,0,0,1,female,2256
Ally McBeal,0,0,0,0,0,0,1,male,553
Perry Mason,1,0,0,0,0,0,0,male,312
Ally McBeal,0,0,0,0,0,0,0,female,407
Ally McBeal,1,0,0,0,0,0,1,male,510
Rachel Zane,0,1,0,0,0,0,0,male,303
Ally McBeal,1,0,0,0,0,1,1,female,342
Atticus Finch,1,0,1,0,0,0,0,male,153
Ally McBeal,0,0,0,1,0,0,1,female,1174
Patty Hewes,0,0,0,0,0,0,0,male,525
Atticus Finch,1,0,1,0,0,0,1,female,125
Rachel Zane,0,0,1,0,0,0,1,male,972
Rachel Zane,0,0,0,1,0,0,1,female,780
Daniel Kafee,1,0,0,0,0,1,0,female,438
Daniel Kafee,0,0,0,1,0,0,1,male,740
Perry Mason,0,0,0,0,0,1,1,male,526
Perry Mason,1,0,0,0,1,0,1,male,505
Rachel Zane,1,0,0,0,1,0,1,male,444
Perry Mason,0,0,0,1,0,0,1,female,742
JoAnee Galloway,0,0,1,0,0,0,0,male,326
Ally McBeal,0,0,0,0,0,0,0,female,1972
JoAnee Galloway,1,0,1,0,0,0,0,female,440
Rachel Zane,0,0,0,1,0,0,0,female,50
JoAnee Galloway,0,0,0,0,0,0,1,female,944
JoAnee Galloway,1,0,0,0,0,1,0,female,44
JoAnee Galloway,0,1,0,0,0,0,1,female,172
Rusty Sabich,1,0,0,0,1,0,1,female,578
Rusty Sabich,0,0,0,0,0,0,1,female,343
Atticus Finch,0,0,0,0,0,0,1,male,1060
Atticus Finch,0,0,1,0,0,0,0,female,1077
Patty Hewes,0,0,0,1,0,0,0,male,585
Atticus Finch,0,0,1,0,0,0,1,female,2226
Atticus Finch,1,0,0,0,0,0,1,male,227
Perry Mason,0,0,0,0,0,0,1,female,1510
,1,0,1,0,0,0,1,male,330
Daniel Kafee,1,0,0,0,0,0,1,female,588
Rachel Zane,0,1,0,0,0,0,0,female,1063
Atticus Finch,0,0,0,0,0,1,0,female,193
Patty Hewes,0,0,0,0,1,0,0,male,1233
Patty Hewes,0,0,0,0,1,0,1,female,971
Patty Hewes,0,0,1,0,0,0,0,male,1052
JoAnee Galloway,1,0,0,0,0,1,0,female,529
Ally McBeal,0,0,0,1,0,0,0,female,1951
JoAnee Galloway,1,0,0,0,1,0,1,female,627
Ally McBeal,1,0,0,0,0,1,0,female,141
Rusty Sabich,0,0,0,1,0,0,0,female,1227
Ally McBeal,0,0,0,0,0,1,1,female,140
Rusty Sabich,0,1,0,0,0,0,0,male,1770
Daniel Kafee,0,0,0,1,0,0,1,male,119
Rusty Sabich,0,0,0,0,0,1,1,female,887
Perry Mason,1,0,1,0,0,0,0,male,516
Rusty Sabich,0,0,0,0,0,1,1,male,398
Rachel Zane,0,0,0,0,1,0,1,male,900
JoAnee Galloway,0,1,0,0,0,0,1,female,909
Rachel Zane,0,0,1,0,0,0,1,female,2065
Patty Hewes,0,0,0,0,0,1,0,female,11
Patty Hewes,0,0,0,0,0,0,1,male,326
Perry Mason,1,0,0,0,0,0,0,male,246
Rusty Sabich,0,0,1,0,0,0,1,female,1928
JoAnee Galloway,1,0,0,0,1,0,1,male,474
JoAnee Galloway,1,0,0,0,1,0,0,female,626
JoAnee Galloway,0,0,0,1,0,0,0,female,1010
Atticus Finch,0,1,0,0,0,0,0,male,461
JoAnee Galloway,1,0,0,0,1,0,0,female,422
Rachel Zane,1,0,0,1,0,0,1,male,617
Atticus Finch,0,0,0,0,1,0,1,female,1442
,1,0,1,0,0,0,0,male,155
Patty Hewes,1,0,0,0,1,0,0,female,279
Rusty Sabich,1,0,0,0,1,0,1,female,192
Perry Mason,1,0,0,1,0,0,0,female,580
JoAnee Galloway,0,0,0,0,0,0,0,female,845
Patty Hewes,0,0,0,0,0,1,0,male,1447
Perry Mason,1,0,0,0,1,0,0,female,140
Patty Hewes,1,0,0,0,0,0,1,female,622
JoAnee Galloway,0,0,0,1,0,0,1,female,883
Patty Hewes,0,0,0,0,1,0,1,male,755
Daniel Kafee,0,0,0,1,0,0,0,male,1367
Rusty Sabich,0,1,0,0,0,0,0,male,148
Daniel Kafee,0,0,0,0,0,1,0,female,701
,0,0,1,0,0,0,0,male,250
Rusty Sabich,1,0,0,0,0,1,1,female,544
Patty Hewes,1,0,0,1,0,0,0,female,345
